06:23:06.992 [Party] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=) joinded the party "Duskarians" (id=9 ownerUID=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ= ownerName=Alaric)
06:30:52.636 [VehicleCarKey] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ= pos=<7926.330078, 54.162498, 8152.110352>) used the  ExpansionCarKey to unlock Truck_01_Covered_Yellow (id=B84C7B8D7947A670B4E53FB881365B2D pos=<7928.378418, 54.141567, 8150.007813>)
06:31:56.876 [VehicleCarKey] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ= pos=<7926.330078, 54.162498, 8152.110352>) used the  ExpansionCarKey to lock Truck_01_Covered_Yellow (id=B84C7B8D7947A670B4E53FB881365B2D pos=<7928.378418, 54.141567, 8150.007813>)
06:44:05.792 [VehicleCarKey] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ= pos=<7928.018555, 54.162498, 8152.045898>) used the  ExpansionCarKey to unlock Truck_01_Covered_Yellow (id=B84C7B8D7947A670B4E53FB881365B2D pos=<7928.378418, 54.141567, 8150.007813>)
06:44:14.250 [VehicleEnter] Player Alaric [uid=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=] entered vehicle M3S Covered (id=B84C7B8D7947A670B4E53FB881365B2D pos=<7928.378418, 54.141571, 8150.007813>) as driver
07:09:18.806 [Market] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=) has sold woodencrate x1 at the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 1500.
07:09:19.322 [Market] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=) has send a requested to sell woodencrate x1 at the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
07:09:19.431 [Market] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=) has sold woodencrate x1 at the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 1500.
07:09:30.685 [Market] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=) has send a requested to purchase nail x48 from the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
07:09:30.765 [Market] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=) has bought nail x48 from the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) for a price of 144.
07:09:36.994 [Market] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=) has send a requested to purchase woodenplank x24 from the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
07:09:37.074 [Market] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=) has bought woodenplank x24 from the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) for a price of 1200.
07:10:28.964 [Market] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=) has send a requested to sell woodencrate x1 at the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
07:10:29.052 [Market] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=) has sold woodencrate x1 at the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 1500.
07:10:29.496 [Market] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=) has send a requested to sell woodencrate x1 at the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
07:10:29.609 [Market] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=) has sold woodencrate x1 at the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 1500.
07:10:30.087 [Market] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=) has send a requested to sell woodencrate x1 at the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
07:10:30.169 [Market] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=) has sold woodencrate x1 at the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 1500.
07:10:40.539 [Market] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=) has send a requested to purchase nail x1 from the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
07:10:40.623 [Market] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=) has bought nail x1 from the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) for a price of 3.
07:10:50.371 [Market] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=) has send a requested to purchase nail x47 from the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
07:10:50.488 [Market] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=) has bought nail x47 from the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) for a price of 141.
07:10:56.515 [Market] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=) has send a requested to purchase woodenplank x24 from the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
07:10:56.634 [Market] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=) has bought woodenplank x24 from the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) for a price of 1200.
07:11:46.599 [Market] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=) has send a requested to sell woodencrate x1 at the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
07:11:46.673 [Market] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=) has sold woodencrate x1 at the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 1500.
07:11:47.113 [Market] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=) has send a requested to sell woodencrate x1 at the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
07:11:47.197 [Market] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=) has sold woodencrate x1 at the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 1500.
07:11:47.716 [Market] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=) has send a requested to sell woodencrate x1 at the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
07:11:47.798 [Market] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=) has sold woodencrate x1 at the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 1500.
07:12:01.355 [Market] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=) has send a requested to purchase nail x48 from the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
07:12:01.429 [Market] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=) has bought nail x48 from the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) for a price of 144.
07:12:08.783 [Market] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=) has send a requested to purchase woodenplank x24 from the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
07:12:08.867 [Market] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=) has bought woodenplank x24 from the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) for a price of 1200.
07:13:04.234 [Market] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=) has send a requested to sell woodencrate x1 at the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
07:13:04.320 [Market] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=) has sold woodencrate x1 at the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 1500.
07:13:04.826 [Market] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=) has send a requested to sell woodencrate x1 at the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
07:13:04.902 [Market] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=) has sold woodencrate x1 at the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 1500.
07:13:05.406 [Market] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=) has send a requested to sell woodencrate x1 at the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
07:13:05.527 [Market] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=) has sold woodencrate x1 at the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 1500.
07:13:16.876 [Market] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=) has send a requested to purchase nail x48 from the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
07:13:16.992 [Market] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=) has bought nail x48 from the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) for a price of 144.
07:13:22.429 [Market] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=) has send a requested to purchase woodenplank x24 from the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
07:13:22.517 [Market] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=) has bought woodenplank x24 from the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) for a price of 1200.
07:14:14.156 [Market] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=) has send a requested to sell woodencrate x1 at the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
07:14:14.238 [Market] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=) has sold woodencrate x1 at the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 1500.
07:14:14.802 [Market] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=) has send a requested to sell woodencrate x1 at the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
07:14:14.882 [Market] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=) has sold woodencrate x1 at the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 1500.
07:14:15.373 [Market] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=) has send a requested to sell woodencrate x1 at the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
07:14:15.449 [Market] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=) has sold woodencrate x1 at the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 1500.
07:20:15.113 [Party] Player "Alaric" (id=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ=) left the party "Duskarians" (id=9 ownerUID=sZJ432ovDQIgWd8wMve4ae1CuexC2jM_6lmUd51b4VQ= ownerName=Alaric)
09:22:02.605 [Party] Player "zXGoovis_AndachairXz" (id=-r2araXommLNgd2kLCOg5MUhQUGYZRsIrQF--_XcIVE=) joinded the party "zXNoRagRetSXz" (id=4 ownerUID=-r2araXommLNgd2kLCOg5MUhQUGYZRsIrQF--_XcIVE= ownerName=zXGoovis_AndachairXz)
09:29:12.117 [VehicleCarKey] Player "zXGoovis_AndachairXz" (id=-r2araXommLNgd2kLCOg5MUhQUGYZRsIrQF--_XcIVE= pos=<2844.182373, 6.454412, 6195.088379>) used the  ExpansionCarKey to unlock Hatchback_02_BanditKitty (id=4E75E6DA574F1FBAD8F6F0A34B48B3F8 pos=<2842.112549, 6.497905, 6194.523926>)
09:32:00.875 [Party] Player "zXGoovis_AndachairXz" (id=-r2araXommLNgd2kLCOg5MUhQUGYZRsIrQF--_XcIVE=) left the party "zXNoRagRetSXz" (id=4 ownerUID=-r2araXommLNgd2kLCOg5MUhQUGYZRsIrQF--_XcIVE= ownerName=zXGoovis_AndachairXz)
09:54:36.664 [VehicleDeleted] ExpansionZodiacBoat (id=938CAEEC2543FA6D153E50B48426D130 pos=<2096.253418, 0.047083, 6320.695801>)
09:54:41.019 [VehicleDeleted] ExpansionUtilityBoat (id=382ACC009746DDAED0CA429C90C8E2FD pos=<2110.480713, -0.394444, 6347.280762>)
09:55:02.187 [VehicleDeleted] Hatchback_02_BanditKitty (id=DC32B982084E97F1816244B0090D2148 pos=<2950.284180, 10.408387, 5814.064941>)
09:55:12.207 [AI Patrol] Spawning 2 Shamans bots at <3838.228271, 31.198574, 6803.255859>
09:55:30.726 [VehicleEnter] Player [ADMIN]DrKilledByDeath [uid=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA=] entered vehicle M3S Covered (id=9D89DDFE6C47B912CE537D9F37DF135C pos=<3580.286133, 22.344025, 6221.044434>) as driver
09:55:32.636 [VehicleEngine] Player [ADMIN]DrKilledByDeath [uid=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA=] started vehicle M3S Covered (id=9D89DDFE6C47B912CE537D9F37DF135C pos=<3580.286621, 22.344034, 6221.044434>)
09:55:35.898 [VehicleLeave] Player [ADMIN]DrKilledByDeath [uid=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA=] left vehicle M3S Covered (id=9D89DDFE6C47B912CE537D9F37DF135C pos=<3580.287354, 22.344067, 6221.044434>)
09:56:03.046 [VehicleDeleted] Hatchback_02_Blue (id=73C237127F46986006BD05AB02B8761A pos=<3522.057129, 20.325130, 6663.422852>)
09:57:39.304 [VehicleDeleted] Hatchback_02_Black (id=6772E8C80245B35CF02EE69DB0695DA4 pos=<7180.964844, 4.772848, 1450.962036>)
09:58:16.472 [VehicleDeleted] Hatchback_02 (id=4EC4C580DA4E4706610D6C9493385B0C pos=<7132.729004, 35.634228, 2254.253418>)
09:58:44.531 [VehicleEnter] Player [ADMIN]DrKilledByDeath [uid=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA=] entered vehicle Olga 24 (id=AE5A5129BA41DA32256DCE9F5953C8D3 pos=<6715.047363, 38.807766, 2017.375977>) as driver
09:58:49.062 [VehicleLeave] Player [ADMIN]DrKilledByDeath [uid=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA=] left vehicle Olga 24 (id=AE5A5129BA41DA32256DCE9F5953C8D3 pos=<6715.047363, 38.807766, 2017.375977>)
10:01:30.460 [VehicleEnter] Player [ADMIN]DrKilledByDeath [uid=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA=] entered vehicle Transit Bus (id=D7564CD801479DAD79520DA365462FBE pos=<10168.197266, 21.776953, 10906.995117>) as driver
10:01:31.671 [VehicleEngine] Player [ADMIN]DrKilledByDeath [uid=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA=] started vehicle Transit Bus (id=D7564CD801479DAD79520DA365462FBE pos=<10168.197266, 21.776964, 10906.995117>)
10:05:27.812 [VehicleLeave] Player [ADMIN]DrKilledByDeath [uid=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA=] left vehicle Transit Bus (id=D7564CD801479DAD79520DA365462FBE pos=<7894.489258, 21.506880, 9183.716797>)
10:05:46.757 [VehicleDeleted] ExpansionBus_Weeb (id=D7564CD801479DAD79520DA365462FBE pos=<7829.183105, 21.507118, 9163.136719>)
10:06:15.277 [VehicleEnter] Player [ADMIN]DrKilledByDeath [uid=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA=] entered vehicle BMW X5 (id=B648A53632433434B742529CA444C91A pos=<7835.819824, 21.548204, 9169.772461>) as driver
10:06:16.953 [VehicleEngine] Player [ADMIN]DrKilledByDeath [uid=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA=] started vehicle BMW X5 (id=B648A53632433434B742529CA444C91A pos=<7835.819824, 21.548197, 9169.772461>)
10:06:32.039 [VehicleLeave] Player [ADMIN]DrKilledByDeath [uid=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA=] left vehicle BMW X5 (id=B648A53632433434B742529CA444C91A pos=<7825.399902, 21.669981, 9155.744141>)
10:10:39.152 [VehicleEnter] Player [ADMIN]DrKilledByDeath [uid=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA=] entered vehicle BMW lightgreen (id=6B095694DE410925C4B10E842B4010AF pos=<4648.234863, 17.669722, 4595.461914>) as driver
10:10:40.921 [VehicleEngine] Player [ADMIN]DrKilledByDeath [uid=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA=] started vehicle BMW lightgreen (id=6B095694DE410925C4B10E842B4010AF pos=<4648.234863, 17.669725, 4595.461914>)
10:10:54.898 [VehicleLeave] Player [ADMIN]DrKilledByDeath [uid=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA=] left vehicle BMW lightgreen (id=6B095694DE410925C4B10E842B4010AF pos=<4654.093750, 18.037909, 4611.182617>)
10:14:43.277 [VehicleEnter] Player [ADMIN]DrKilledByDeath [uid=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA=] entered vehicle NivaPickup Camo (id=3CE0A777B548C8549ABFC3AE1D142E99 pos=<1974.865479, 9.243386, 8955.440430>) as driver
10:14:44.851 [VehicleEngine] Player [ADMIN]DrKilledByDeath [uid=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA=] started vehicle NivaPickup Camo (id=3CE0A777B548C8549ABFC3AE1D142E99 pos=<1974.862671, 9.243394, 8955.440430>)
10:14:50.453 [VehicleEngine] Player [ADMIN]DrKilledByDeath [uid=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA=] started vehicle NivaPickup Camo (id=3CE0A777B548C8549ABFC3AE1D142E99 pos=<1974.862549, 9.243395, 8955.440430>)
10:14:56.839 [VehicleLeave] Player [ADMIN]DrKilledByDeath [uid=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA=] left vehicle NivaPickup Camo (id=3CE0A777B548C8549ABFC3AE1D142E99 pos=<1974.863159, 9.243393, 8955.440430>)
10:15:35.402 [VehicleEnter] Player [ADMIN]DrKilledByDeath [uid=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA=] entered vehicle NivaPickup Camo (id=3CE0A777B548C8549ABFC3AE1D142E99 pos=<1974.861328, 9.243394, 8955.439453>) as driver
10:15:36.847 [VehicleEngine] Player [ADMIN]DrKilledByDeath [uid=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA=] started vehicle NivaPickup Camo (id=3CE0A777B548C8549ABFC3AE1D142E99 pos=<1974.861572, 9.243392, 8955.439453>)
10:15:44.656 [VehicleLeave] Player [ADMIN]DrKilledByDeath [uid=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA=] left vehicle NivaPickup Camo (id=3CE0A777B548C8549ABFC3AE1D142E99 pos=<1974.811157, 9.243394, 8944.745117>)
10:15:53.992 [VehicleAttachments] Player [ADMIN]DrKilledByDeath (uid=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA=) detached Car Radiator (type=CarRadiator) from vehicle NivaPickup Camo(id=3CE0A777B548C8549ABFC3AE1D142E99 pos=<1974.814453, 9.243385, 8944.745117>)
10:21:16.523 [Safezone] Player "[Admin] Bunker" (id=mBNlxASsPlOcry0dpDl8K-WgHNR5WMCMmoJ9NhpU4FY= pos=<5643.117188, 28.693623, 5377.816406>) Entered the safezone
10:21:17.878 [AI Patrol] Spawning 2 Shamans bots at <5839.669922, 114.813499, 5920.018555>
10:24:38.675 [VehicleEnter] Player [ADMIN]DrKilledByDeath [uid=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA=] entered vehicle Gunter 2 (id=4E75E6DA574F1FBAD8F6F0A34B48B3F8 pos=<2842.112793, 6.497908, 6194.523926>) as driver
10:24:43.398 [VehicleLeave] Player [ADMIN]DrKilledByDeath [uid=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA=] left vehicle Gunter 2 (id=4E75E6DA574F1FBAD8F6F0A34B48B3F8 pos=<2842.110840, 6.497935, 6194.524414>)
10:26:41.226 [VehicleCarKey] Player "[ADMIN]DrKilledByDeath" (id=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA= pos=<2843.053955, 6.454303, 6195.441895>) used the  ExpansionCarKey to lock Hatchback_02_BanditKitty (id=4E75E6DA574F1FBAD8F6F0A34B48B3F8 pos=<2842.111084, 6.497912, 6194.524414>)
10:26:46.894 [VehicleEnter] Player [ADMIN]DrKilledByDeath [uid=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA=] entered vehicle Gunter 2 (id=4E75E6DA574F1FBAD8F6F0A34B48B3F8 pos=<2842.111328, 6.497925, 6194.524414>) as driver
10:26:49.640 [VehicleEngine] Player [ADMIN]DrKilledByDeath [uid=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA=] started vehicle Gunter 2 (id=4E75E6DA574F1FBAD8F6F0A34B48B3F8 pos=<2842.111328, 6.497905, 6194.524414>)
10:27:08.757 [VehicleLeave] Player [ADMIN]DrKilledByDeath [uid=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA=] left vehicle Gunter 2 (id=4E75E6DA574F1FBAD8F6F0A34B48B3F8 pos=<2853.946289, 5.469474, 6194.364258>)
10:27:25.539 [VehicleEnter] Player [ADMIN]DrKilledByDeath [uid=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA=] entered vehicle Gunter 2 (id=4E75E6DA574F1FBAD8F6F0A34B48B3F8 pos=<2853.943848, 5.469440, 6194.364258>) as driver
10:27:27.035 [VehicleEngine] Player [ADMIN]DrKilledByDeath [uid=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA=] started vehicle Gunter 2 (id=4E75E6DA574F1FBAD8F6F0A34B48B3F8 pos=<2853.941406, 5.469477, 6194.364258>)
10:27:42.218 [VehicleLeave] Player [ADMIN]DrKilledByDeath [uid=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA=] left vehicle Gunter 2 (id=4E75E6DA574F1FBAD8F6F0A34B48B3F8 pos=<2872.369873, 5.770979, 6201.488281>)
10:27:45.582 [VehicleCarKey] Player "[ADMIN]DrKilledByDeath" (id=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA= pos=<2870.037354, 5.737470, 6201.566406>) used the  ExpansionCarKey to unlock Hatchback_02_BanditKitty (id=4E75E6DA574F1FBAD8F6F0A34B48B3F8 pos=<2872.369629, 5.770981, 6201.488281>)
10:27:55.308 [VehicleCarKey] Player "[ADMIN]DrKilledByDeath" (id=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA= pos=<2870.174316, 5.761058, 6202.076660>) used the  ExpansionCarKey to lock Hatchback_02_BanditKitty (id=4E75E6DA574F1FBAD8F6F0A34B48B3F8 pos=<2872.369629, 5.770981, 6201.488281>)
10:28:21.484 [VehicleDeleted] MBw140_black (id=1946A0A89D47E3F38A32D49E763DE373 pos=<2862.607910, 5.316809, 6197.349609>)
10:28:31.320 [VehicleEnter] Player [ADMIN]DrKilledByDeath [uid=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA=] entered vehicle Mercedes-Benz W140 Black (id=2B230608ED4A6DAA613CE5B93BB5AEE0 pos=<2863.325439, 5.435814, 6197.067871>) as driver
10:28:33.800 [VehicleEngine] Player [ADMIN]DrKilledByDeath [uid=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA=] started vehicle Mercedes-Benz W140 Black (id=2B230608ED4A6DAA613CE5B93BB5AEE0 pos=<2863.323730, 5.435756, 6197.067871>)
10:28:49.929 [VehicleLeave] Player [ADMIN]DrKilledByDeath [uid=spMEkRl42onhFHdF_u42e0T03x2sj347kUc600NXdGA=] left vehicle Mercedes-Benz W140 Black (id=2B230608ED4A6DAA613CE5B93BB5AEE0 pos=<2853.677979, 5.445502, 6193.322754>)
