00:14:33.894 [VehicleCover] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM= pos=<6235.050781, 4.942500, 9587.073242>) uncovered vehicle "OffroadHatchback" (GlobalID=800000008000000080000000800039A6 pos=<6236.822754, 4.970704, 9586.507813>)!
00:14:42.918 [VehicleCarKey] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM= pos=<6236.408691, 5.184848, 9583.412109>) used the  ExpansionCarKey to unlock OffroadHatchback (id=301570302E4D1E0BEB56538496C9F9D4 pos=<6236.822266, 4.970704, 9586.507813>)
00:21:46.458 [VehicleEnter] Player MaxCaliber [uid=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=] entered vehicle Ada 4x4 (id=301570302E4D1E0BEB56538496C9F9D4 pos=<6236.822266, 4.970705, 9586.507813>) as driver
01:25:12.080 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has send a requested to sell ammo_762x39 x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
01:25:12.231 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has sold ammo_762x39 x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 1.
01:25:16.881 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has send a requested to sell twp_ammobox_44mag_30rnd x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
01:25:16.998 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has sold twp_ammobox_44mag_30rnd x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 13.
01:25:19.511 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has send a requested to sell twp_ammobox_50bmg_10rnd x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
01:25:19.660 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has sold twp_ammobox_50bmg_10rnd x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 4.
01:25:21.497 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has send a requested to sell twp_ammobox_50bmg_10rnd x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
01:25:21.629 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has sold twp_ammobox_50bmg_10rnd x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 18.
01:25:23.745 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has send a requested to sell ammobox_308win_20rnd x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
01:25:23.862 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has sold ammobox_308win_20rnd x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 18.
01:25:25.132 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has send a requested to sell ammobox_45acp_25rnd x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
01:25:25.276 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has sold ammobox_45acp_25rnd x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 7.
01:25:26.147 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has send a requested to sell ammobox_556x45_20rnd x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
01:25:26.279 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has sold ammobox_556x45_20rnd x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 6.
01:25:26.996 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has send a requested to sell ammobox_762x39_20rnd x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
01:25:27.162 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has sold ammobox_762x39_20rnd x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 6.
01:25:30.568 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has send a requested to sell huntingknife x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
01:25:30.711 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has sold huntingknife x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 6.
01:25:31.365 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has send a requested to sell huntingknife x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
01:25:31.511 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has sold huntingknife x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 6.
01:25:32.266 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has send a requested to sell huntingknife x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
01:25:32.397 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has sold huntingknife x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 6.
01:25:33.111 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has send a requested to sell huntingknife x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
01:25:33.260 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has sold huntingknife x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 6.
01:25:36.797 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has send a requested to sell mag_mkii_10rnd x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
01:25:36.928 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has sold mag_mkii_10rnd x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 19.
01:25:38.449 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has send a requested to sell mag_saiga_drum20rnd x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
01:25:38.545 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has sold mag_saiga_drum20rnd x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 105.
01:25:41.566 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has send a requested to sell mag_ssg82_5rnd x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
01:25:41.714 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has sold mag_ssg82_5rnd x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 67.
01:25:44.464 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has send a requested to sell twp_deserteagle_mag_7rnd x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
01:25:44.562 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has sold twp_deserteagle_mag_7rnd x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 93.
01:25:47.330 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has send a requested to sell twp_glock42_mag_12rnd x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
01:25:47.473 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has sold twp_glock42_mag_12rnd x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 195.
01:25:48.515 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has send a requested to sell twp_hk47tan_mag_15rnd x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
01:25:48.611 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has sold twp_hk47tan_mag_15rnd x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 386.
01:25:50.252 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has send a requested to sell twp_hk47tan_mag_15rnd x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
01:25:50.380 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has sold twp_hk47tan_mag_15rnd x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 193.
01:25:51.546 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has send a requested to sell mag_expansion_vityaz_30rnd x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
01:25:51.699 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has sold mag_expansion_vityaz_30rnd x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 61.
01:25:55.750 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has send a requested to sell brassknuckles_shiny x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
01:25:55.895 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has sold brassknuckles_shiny x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 11.
01:26:02.113 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has send a requested to sell m4_carryhandleoptic x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
01:26:02.243 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has sold m4_carryhandleoptic x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 84.
01:26:03.236 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has send a requested to sell m4_t3nrdsoptic x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
01:26:03.379 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has sold m4_t3nrdsoptic x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 93.
01:26:06.548 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has send a requested to sell expansion_m9 x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
01:26:06.711 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has sold expansion_m9 x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 32.
01:26:07.363 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has send a requested to sell expansion_m9 x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
01:26:07.528 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has sold expansion_m9 x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 131.
01:26:08.186 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has send a requested to sell expansion_m9 x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
01:26:08.347 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has sold expansion_m9 x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 64.
01:26:09.184 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has send a requested to sell expansion_m9 x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
01:26:09.315 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has sold expansion_m9 x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 67.
01:26:10.452 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has send a requested to sell engraved1911 x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
01:26:10.578 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has sold engraved1911 x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 73.
01:26:11.481 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has send a requested to sell derringer_grey x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
01:26:11.628 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has sold derringer_grey x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 37.
01:26:14.298 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has send a requested to sell twp_winchester1873 x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
01:26:14.448 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has sold twp_winchester1873 x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 93.
01:26:15.236 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has send a requested to sell cz527 x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
01:26:15.348 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has sold cz527 x1 at the trader "Weapons (Oliver [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 281.
01:27:54.714 [VehicleCarKey] Player "Captain Chaos" (id=KWl3ojgjStHOe3-iLRChpUG8crsNiNfei3BT6NCIfaw= pos=<9621.179688, 3.013901, 3097.214355>) used the  ExpansionCarKey to unlock Expansion_Landrover_Blue (id=215FE253B2499FAEF5FB248C7EA3CAE5 pos=<9619.276367, 2.982421, 3096.728516>)
01:29:07.547 [VehicleEnter] Player Captain Chaos [uid=KWl3ojgjStHOe3-iLRChpUG8crsNiNfei3BT6NCIfaw=] entered vehicle Land Rover Defender (id=215FE253B2499FAEF5FB248C7EA3CAE5 pos=<9619.276367, 2.982421, 3096.728516>) as driver
01:29:09.216 [VehicleEngine] Player Captain Chaos [uid=KWl3ojgjStHOe3-iLRChpUG8crsNiNfei3BT6NCIfaw=] started vehicle Land Rover Defender (id=215FE253B2499FAEF5FB248C7EA3CAE5 pos=<9619.276367, 2.982424, 3096.728516>)
01:29:22.232 [VehicleLeave] Player Captain Chaos [uid=KWl3ojgjStHOe3-iLRChpUG8crsNiNfei3BT6NCIfaw=] left vehicle Land Rover Defender (id=215FE253B2499FAEF5FB248C7EA3CAE5 pos=<9614.379883, 3.314330, 3111.701904>)
01:29:29.055 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has send a requested to sell fishingrod x1 at the trader "Hunting (Helga [Hunting Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
01:29:29.216 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has sold fishingrod x1 at the trader "Hunting (Helga [Hunting Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 45.
01:29:41.408 [VehicleEnter] Player Captain Chaos [uid=KWl3ojgjStHOe3-iLRChpUG8crsNiNfei3BT6NCIfaw=] entered vehicle Land Rover Defender (id=215FE253B2499FAEF5FB248C7EA3CAE5 pos=<9614.379883, 3.314324, 3111.701660>) as driver
01:29:44.854 [VehicleEngine] Player Captain Chaos [uid=KWl3ojgjStHOe3-iLRChpUG8crsNiNfei3BT6NCIfaw=] started vehicle Land Rover Defender (id=215FE253B2499FAEF5FB248C7EA3CAE5 pos=<9614.379883, 3.314325, 3111.701660>)
01:29:59.717 [AI Patrol] Spawning 3 Camp Eagle Patrol bots at <8807.822266, 45.419998, 3720.264893>
01:30:14.234 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has send a requested to sell roadflare x1 at the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
01:30:14.349 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has sold roadflare x1 at the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 3.
01:30:16.570 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has send a requested to sell matchbox x1 at the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
01:30:16.699 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has sold matchbox x1 at the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 4.
01:30:17.502 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has send a requested to sell matchbox x1 at the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
01:30:17.635 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has sold matchbox x1 at the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 3.
01:30:21.403 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has send a requested to sell matchbox x1 at the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
01:30:21.531 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has sold matchbox x1 at the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 1.
01:30:22.237 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has send a requested to sell matchbox x1 at the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
01:30:22.364 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has sold matchbox x1 at the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 3.
01:30:23.084 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has send a requested to sell matchbox x1 at the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>).
01:30:23.217 [Market] Player "MaxCaliber" (id=s7vJf2NuCNme1MUM_sgLr2G3yzcxYg10pO0s-GAKExM=) has sold matchbox x1 at the trader "BuildingSupplies (Indar [Building Trader])" in market zone "The Holler" (pos=<5632.000000, 32.000000, 5392.000000>) and got 3.
